is_interactive,	number_of_scripts,	number_of_completed_tutorials,	author_name,	join_date,	features,	activedays,	receivedpositivereviews,	subscribers,	score,	
1,	1,	1,	User180595,	2013-03-12 19:06:53,	0,	1,	0,	1,	2,
1,	1,	1,	Albin Larsson,	2012-07-26 13:59:33,	1,	38,	0,	0,	13,
1,	1,	1,	Akira Phúc,	2013-03-11 14:01:17,	0,	1,	0,	0,	1,
1,	1,	1,	User133627,	2013-03-05 16:02:59,	0,	6,	0,	0,	6,
1,	1,	1,	LUCA97ITA,	2012-12-19 16:07:48,	43,	6,	0,	0,	19,
1,	1,	1,	Christopher Bedford Sr,	2013-02-28 09:53:01,	1,	3,	0,	0,	4,
1,	1,	1,	User48044,	2013-03-02 19:29:12,	19,	1,	0,	0,	11,
1,	1,	1,	User193769,	2013-01-27 01:12:22,	0,	2,	0,	0,	2,
1,	1,	1,	PANG CHONG,	2013-03-01 01:11:51,	1,	3,	0,	0,	4,
1,	1,	1,	User652610,	2013-02-24 21:01:44,	0,	4,	0,	0,	4,
1,	1,	1,	User88906,	2013-02-27 14:40:52,	0,	2,	0,	0,	2,
1,	1,	1,	User534789,	2013-02-26 16:44:59,	0,	1,	0,	0,	1,
1,	1,	1,	User76923,	2012-01-17 13:28:25,	1,	5,	0,	0,	6,
1,	1,	1,	Nicole P8,	2013-02-23 18:59:42,	2,	3,	0,	0,	5,
1,	1,	1,	Kunal Shah,	2013-02-24 23:25:35,	2,	2,	0,	0,	4,
1,	1,	1,	JackRockLucas,	2013-02-24 23:23:37,	3,	2,	0,	0,	5,
1,	1,	1,	Tanya Gupta,	2013-02-23 20:16:38,	1,	2,	0,	0,	3,
1,	1,	1,	User392247,	2013-01-04 10:07:26,	0,	2,	0,	0,	2,
1,	1,	1,	Peter Ockenden,	2013-02-20 17:27:05,	0,	1,	0,	0,	1,
1,	1,	1,	Julian Dennis,	2013-02-20 07:49:33,	0,	1,	0,	0,	1,
1,	1,	1,	Livio Ribul,	2013-02-18 12:49:34,	0,	2,	0,	0,	2,
1,	1,	1,	Jonas Carreno,	2013-02-10 23:02:48,	52,	12,	0,	0,	24,
1,	1,	1,	User80768,	2013-02-11 14:37:40,	1,	1,	0,	0,	2,
1,	1,	1,	User760996,	2013-02-10 21:01:04,	0,	1,	1,	0,	2,
1,	1,	1,	SashaMolly,	2012-06-25 20:58:48,	102,	81,	6,	0,	42,
1,	1,	1,	mRoberson,	2012-12-01 15:44:19,	42,	81,	0,	0,	30,
1,	1,	1,	User78994,	2013-02-05 08:28:58,	0,	1,	0,	0,	1,
1,	1,	1,	User272566,	2013-02-04 19:23:02,	2,	1,	1,	0,	4,
1,	1,	1,	User966876,	2013-01-31 00:03:16,	2,	1,	0,	0,	3,
1,	1,	1,	Kajbojes,	2012-10-25 16:34:59,	45,	14,	0,	0,	23,
1,	1,	1,	Citty Abrique,	2013-01-28 12:29:00,	2,	1,	1,	0,	4,
1,	1,	1,	User309822,	2013-01-23 17:57:04,	2,	1,	0,	0,	3,
1,	1,	1,	User499920,	2013-01-11 22:32:42,	2,	4,	0,	0,	6,
1,	1,	1,	Rob Hemsley,	2013-01-11 18:40:04,	97,	7,	4,	0,	29,
1,	1,	1,	Michel Agratiana Joseph Leticia,	2013-01-10 12:23:01,	2,	3,	1,	0,	6,
1,	1,	1,	Borna Lolić,	2013-01-01 21:02:22,	0,	1,	0,	0,	1,
1,	1,	1,	Rohit Mali,	2013-01-01 18:27:49,	3,	1,	0,	0,	4,
1,	1,	1,	Asitah Rochlaney,	2013-01-01 16:14:05,	0,	2,	0,	0,	2,
1,	1,	1,	Alessandro Zambonin,	2012-12-27 18:49:14,	0,	1,	0,	0,	1,
1,	1,	1,	Rahul Vij,	2012-12-25 12:47:24,	0,	2,	0,	0,	2,
1,	1,	1,	User86556,	2011-12-07 19:32:44,	0,	13,	0,	0,	10,
1,	1,	1,	iRperson,	2012-12-24 22:03:04,	51,	5,	0,	0,	19,
1,	1,	1,	User566931,	2012-12-24 03:21:08,	2,	1,	0,	0,	3,
1,	1,	1,	User74272,	2012-12-23 04:33:11,	0,	1,	0,	0,	1,
1,	1,	1,	Terrance Jones,	2012-12-21 17:08:39,	118,	9,	1,	0,	30,
1,	1,	1,	ToroScatenato1983,	2012-12-16 23:00:52,	14,	6,	0,	0,	16,
1,	1,	1,	Nicholas Koep,	2012-12-14 14:37:10,	0,	1,	0,	0,	1,
1,	1,	1,	Svyatoslav Gurianov,	2012-12-11 16:55:08,	4,	1,	0,	0,	5,
1,	1,	1,	NiktorTheNat,	2012-12-03 16:21:32,	15,	22,	5,	2,	28,
1,	1,	1,	User938889,	2012-12-07 02:30:31,	1,	1,	0,	0,	2,
1,	1,	1,	User07400,	2012-11-24 14:11:35,	2,	2,	0,	0,	4,
1,	1,	1,	Ur Medical Needs,	2012-11-27 20:58:06,	3,	10,	5,	0,	18,
1,	1,	1,	Raf Paris,	2012-11-01 01:23:19,	0,	3,	0,	0,	3,
1,	1,	1,	User254214,	2012-12-02 04:07:17,	1,	3,	0,	0,	4,
1,	1,	1,	User48218,	2012-12-04 10:15:31,	0,	1,	0,	0,	1,
1,	1,	1,	User432093,	2012-12-03 18:59:33,	0,	1,	0,	0,	1,
1,	1,	1,	User69307,	2012-12-03 03:42:02,	2,	1,	1,	0,	4,
1,	1,	1,	Sweta Mishra,	2012-11-19 12:16:16,	34,	13,	0,	0,	22,
1,	1,	1,	User09917,	2011-12-02 18:44:26,	1,	7,	0,	0,	8,
1,	1,	1,	User78090,	2012-11-24 18:24:02,	0,	1,	0,	0,	1,
1,	1,	1,	User35024,	2012-04-11 11:21:51,	0,	2,	0,	0,	2,
1,	1,	1,	User116545,	2012-11-14 21:01:13,	2,	1,	0,	0,	3,
1,	1,	1,	m_pixelma,	2012-11-13 13:10:42,	1,	2,	0,	0,	3,
1,	1,	1,	Md Rifat7,	2012-11-11 21:24:04,	1,	1,	1,	0,	3,
1,	1,	1,	Conrad Sollitt,	2012-11-09 20:50:11,	31,	2,	1,	0,	15,
1,	1,	1,	User08994,	2012-11-07 19:47:27,	2,	2,	0,	0,	4,
1,	1,	1,	Mohit Singh,	2012-11-04 19:04:59,	2,	2,	0,	0,	4,
1,	1,	1,	User16506,	2011-12-13 01:40:12,	0,	16,	0,	0,	10,
1,	1,	1,	User9393,	2011-12-05 08:18:43,	2,	3,	0,	0,	5,
1,	1,	1,	User108261,	2012-10-29 10:15:25,	2,	2,	0,	0,	4,
1,	1,	1,	Rick Coy9,	2011-09-06 11:34:05,	71,	5,	0,	0,	21,
1,	1,	1,	Gabriel Marin,	2012-10-15 23:48:14,	63,	7,	0,	0,	22,
1,	1,	1,	User395816,	2012-02-26 11:34:30,	0,	2,	0,	0,	2,
1,	1,	1,	sobieski,	2012-10-07 22:58:19,	0,	3,	0,	0,	3,
1,	1,	1,	User48187,	2012-09-21 21:04:41,	0,	7,	0,	0,	7,
1,	1,	1,	User14105,	2012-09-29 07:06:41,	0,	2,	0,	0,	2,
1,	1,	1,	Marc Aerne,	2011-10-08 11:15:57,	100,	20,	68,	0,	45,
1,	1,	1,	User1488,	2011-12-01 23:52:50,	0,	2,	0,	0,	2,
1,	1,	1,	User5142,	2011-12-20 19:12:45,	0,	6,	0,	0,	6,
1,	1,	1,	User905992,	2012-09-22 19:52:25,	0,	1,	1,	0,	2,
1,	1,	1,	User29397,	2012-09-17 23:52:49,	0,	2,	0,	0,	2,
1,	1,	1,	User03438,	2012-09-10 21:03:44,	0,	1,	0,	0,	1,
1,	1,	1,	RaghavShankar,	2012-09-09 05:24:37,	75,	1,	0,	0,	17,
1,	1,	1,	Cooker52,	2012-09-09 10:19:44,	134,	1,	4,	0,	27,
1,	1,	1,	User091158,	2011-12-11 12:54:19,	2,	14,	0,	0,	12,
1,	1,	1,	User940135,	2012-09-01 08:10:02,	0,	1,	0,	0,	1,
1,	1,	1,	crzyhorse,	2011-12-02 17:14:31,	2,	4,	0,	0,	6,
1,	1,	1,	vkodwani,	2012-08-16 22:56:47,	0,	2,	0,	0,	2,
1,	1,	1,	bion1479,	2012-08-14 22:50:51,	0,	4,	0,	0,	4,
1,	1,	1,	User308576,	2012-08-10 13:11:15,	0,	2,	0,	0,	2,
1,	1,	1,	bometosi,	2011-09-30 00:40:11,	181,	23,	7,	0,	45,
1,	1,	1,	Andy Leonard Siahaan,	2012-08-03 07:34:19,	0,	1,	0,	0,	1,
1,	1,	1,	User16978,	2012-07-30 18:50:32,	2,	2,	0,	0,	4,
1,	1,	1,	User85858,	2011-12-31 01:45:22,	0,	3,	0,	0,	3,
1,	1,	1,	RahulPotharaju,	2012-07-21 02:19:29,	71,	6,	3,	0,	25,
1,	1,	1,	User475044,	2012-07-23 16:20:13,	0,	1,	0,	0,	1,
1,	1,	1,	User35610,	2012-07-19 05:06:07,	1,	3,	1,	0,	5,
1,	1,	1,	User50647,	2012-01-17 13:18:01,	0,	6,	0,	0,	6,
1,	1,	1,	User83524,	2012-05-22 23:53:12,	4,	18,	0,	0,	14,
1,	1,	1,	User600534,	2012-07-11 16:11:49,	2,	1,	0,	0,	3,
1,	1,	1,	User17034,	2012-07-10 15:12:31,	0,	1,	0,	0,	1,
1,	1,	1,	User96231,	2012-07-07 22:51:33,	0,	1,	0,	0,	1,
1,	1,	1,	User762122,	2012-07-07 05:29:32,	0,	1,	0,	0,	1,
1,	1,	1,	User23035,	2012-07-07 03:09:49,	1,	4,	2,	0,	7,
1,	1,	1,	User96875,	2012-06-23 21:42:18,	0,	2,	0,	0,	2,
1,	1,	1,	User3567,	2012-07-05 23:28:58,	0,	1,	0,	0,	1,
1,	1,	1,	User22157,	2012-06-23 15:21:40,	1,	2,	2,	0,	5,
1,	1,	1,	tonifani,	2012-06-26 14:04:16,	0,	14,	0,	0,	10,
1,	1,	1,	User903899,	2012-06-26 12:13:45,	0,	1,	0,	0,	1,
1,	1,	1,	User42521,	2012-06-25 13:47:20,	0,	1,	1,	0,	2,
1,	1,	1,	User83948,	2012-06-25 06:22:28,	2,	1,	0,	0,	3,
1,	1,	1,	User10870,	2012-02-18 17:00:52,	0,	6,	0,	0,	6,
1,	1,	1,	James Athappilly,	2012-05-06 01:12:26,	76,	5,	0,	0,	21,
1,	1,	1,	User6952,	2012-03-02 06:51:40,	0,	4,	0,	0,	4,
1,	1,	1,	svarrall,	2012-05-29 21:45:55,	62,	14,	0,	0,	25,
1,	1,	1,	walbinho,	2012-06-11 19:06:34,	0,	2,	0,	0,	2,
1,	1,	1,	paulobsjr,	2011-10-23 03:20:52,	27,	8,	0,	0,	19,
1,	1,	1,	User996435,	2012-06-08 03:47:44,	1,	1,	0,	0,	2,
1,	1,	1,	User33953,	2012-06-08 03:45:59,	2,	1,	1,	0,	4,
1,	1,	1,	User87009,	2012-06-06 17:27:56,	0,	1,	0,	0,	1,
1,	1,	1,	User19616,	2012-06-06 06:38:38,	2,	1,	0,	0,	3,
1,	1,	1,	Xarox360,	2012-06-04 18:15:09,	2,	1,	0,	0,	3,
1,	1,	1,	User482365,	2012-06-01 12:39:44,	0,	1,	0,	0,	1,
1,	1,	1,	User72905,	2012-05-31 20:45:34,	0,	2,	0,	0,	2,
1,	1,	1,	User67055,	2012-05-31 00:49:23,	0,	2,	0,	0,	2,
1,	1,	1,	User20289,	2011-12-09 18:40:38,	2,	3,	0,	0,	5,
1,	1,	1,	User293699,	2012-05-30 15:06:10,	0,	1,	0,	0,	1,
1,	1,	1,	Spinorek,	2012-01-06 00:06:57,	0,	6,	0,	0,	6,
1,	1,	1,	User399309,	2012-05-28 12:08:37,	3,	2,	0,	0,	5,
1,	1,	1,	r.stronati,	2012-05-26 10:37:22,	42,	1,	0,	0,	14,
1,	1,	1,	User42056,	2012-05-26 12:13:39,	3,	2,	0,	0,	5,
1,	1,	1,	User255388,	2012-05-23 16:31:57,	62,	1,	1,	0,	17,
1,	1,	1,	Huub900i,	2012-05-14 23:27:20,	56,	74,	16,	0,	40,
1,	1,	1,	User43972,	2012-05-13 01:41:51,	1,	2,	0,	0,	3,
1,	1,	1,	User18917,	2012-05-08 21:13:09,	0,	2,	0,	0,	2,
1,	1,	1,	User708110,	2012-04-24 07:09:46,	2,	3,	0,	0,	5,
1,	1,	1,	User010781,	2012-05-15 08:14:52,	0,	4,	1,	0,	5,
1,	1,	1,	User853916,	2012-05-13 16:59:57,	3,	3,	0,	0,	6,
1,	1,	1,	User52282,	2012-05-09 21:25:52,	2,	1,	1,	0,	4,
1,	1,	1,	User01120,	2012-05-09 14:53:39,	0,	1,	0,	0,	1,
1,	1,	1,	User030289,	2012-05-08 20:35:28,	2,	1,	0,	0,	3,
1,	1,	1,	Aslam Mulla,	2012-04-17 14:48:50,	0,	3,	0,	0,	3,
1,	1,	1,	User48204,	2012-05-06 08:32:36,	0,	2,	0,	0,	2,
1,	1,	1,	Preston Sahabu,	2012-05-05 10:55:49,	42,	2,	0,	0,	15,
1,	1,	1,	User921254,	2012-05-05 22:44:17,	0,	1,	0,	0,	1,
1,	1,	1,	User428744,	2012-04-24 06:48:05,	0,	2,	0,	0,	2,
1,	1,	1,	Jitu Piperya,	2012-05-04 05:52:57,	0,	1,	0,	0,	1,
1,	1,	1,	User78266,	2012-05-02 04:11:10,	0,	2,	0,	0,	2,
1,	1,	1,	User332417,	2012-04-19 20:49:03,	0,	5,	0,	0,	5,
1,	1,	1,	User15794,	2012-04-30 08:48:47,	0,	2,	0,	0,	2,
1,	1,	1,	User0191,	2011-12-21 14:27:27,	0,	10,	0,	0,	10,
1,	1,	1,	User0096,	2011-12-09 01:45:46,	0,	7,	0,	0,	7,
1,	1,	1,	User162622,	2012-04-24 17:49:04,	0,	1,	0,	0,	1,
1,	1,	1,	User637511,	2012-04-24 06:59:01,	2,	1,	0,	0,	3,
1,	1,	1,	User99748,	2012-04-24 09:00:46,	2,	2,	0,	0,	4,
1,	1,	1,	David Churchboy,	2012-04-15 18:04:26,	2,	3,	0,	0,	5,
1,	1,	1,	User51043,	2012-04-11 18:12:15,	0,	11,	0,	0,	10,
1,	1,	1,	User91064,	2012-04-21 20:44:49,	0,	1,	0,	0,	1,
1,	1,	1,	Laurrence Galvan,	2012-04-17 00:26:28,	0,	3,	1,	0,	4,
1,	1,	1,	User95073,	2012-04-11 22:09:40,	2,	3,	0,	0,	5,
1,	1,	1,	User74717,	2011-12-02 04:07:13,	0,	8,	0,	0,	8,
1,	1,	1,	User99682,	2012-04-14 00:55:36,	0,	1,	0,	0,	1,
1,	1,	1,	User72095,	2012-04-13 13:50:10,	0,	1,	0,	0,	1,
1,	1,	1,	User648518,	2012-04-13 00:10:42,	0,	1,	0,	0,	1,
1,	1,	1,	User01882,	2012-04-12 20:17:46,	0,	1,	0,	0,	1,
1,	1,	1,	diehardme,	2012-04-10 09:06:22,	2,	5,	0,	0,	7,
1,	1,	1,	User61295,	2012-04-10 13:15:44,	0,	1,	0,	0,	1,
1,	1,	1,	Xterradork,	2011-12-02 15:06:56,	1,	6,	0,	0,	7,
1,	1,	1,	User440247,	2012-04-09 02:08:44,	0,	1,	0,	0,	1,
1,	1,	1,	User41443,	2012-04-06 21:23:04,	4,	2,	1,	0,	7,
1,	1,	1,	Pallav Shah,	2012-04-05 07:29:41,	2,	1,	0,	0,	3,
1,	1,	1,	Sargent Joe,	2012-03-08 18:52:59,	71,	25,	2,	0,	29,
1,	1,	1,	User47124,	2012-03-21 08:03:16,	2,	2,	2,	0,	6,
1,	1,	1,	User52371,	2012-03-16 19:22:10,	0,	2,	3,	0,	5,
1,	1,	1,	User81470,	2012-03-15 07:15:30,	0,	1,	0,	0,	1,
1,	1,	1,	User18531,	2012-03-13 20:48:21,	2,	3,	4,	0,	9,
1,	1,	1,	User232260,	2012-03-12 03:08:43,	2,	1,	0,	0,	3,
1,	1,	1,	User383558,	2012-03-11 08:18:48,	3,	1,	1,	0,	5,
1,	1,	1,	BeakerOnline,	2012-03-11 04:11:31,	2,	1,	0,	0,	3,
1,	1,	1,	User088513,	2012-03-10 07:48:21,	113,	1,	1,	0,	22,
1,	1,	1,	Nona Jean Styers,	2012-03-09 06:30:32,	0,	1,	0,	0,	1,
1,	1,	1,	User19615,	2012-03-09 05:39:38,	1,	1,	0,	0,	2,
1,	1,	1,	User90742,	2012-03-07 13:29:29,	114,	2,	4,	0,	26,
1,	1,	1,	toRque360 ,	2012-02-29 06:11:42,	1,	4,	0,	0,	5,
1,	1,	1,	Ibrahim Khalil,	2012-03-05 23:56:05,	113,	2,	0,	0,	22,
1,	1,	1,	User67368,	2012-03-06 15:05:06,	0,	1,	0,	0,	1,
1,	1,	1,	User94449,	2011-12-08 13:57:03,	0,	29,	0,	0,	11,
1,	1,	1,	User91799,	2011-11-25 21:11:40,	0,	1,	0,	0,	1,
1,	1,	1,	User07790,	2012-03-02 22:54:24,	113,	2,	0,	0,	22,
1,	1,	1,	User8933,	2011-12-02 15:14:10,	0,	2,	0,	0,	2,
1,	1,	1,	User02104,	2011-12-27 16:35:42,	0,	4,	0,	0,	4,
1,	1,	1,	User63675,	2012-02-26 01:03:27,	0,	1,	2,	0,	3,
1,	1,	1,	imbushuo wang,	2011-09-04 02:31:08,	25,	9,	1,	0,	21,
1,	1,	1,	User0800,	2012-02-19 00:00:57,	1,	1,	0,	0,	2,
1,	1,	1,	User66223,	2012-02-18 18:32:10,	2,	1,	0,	0,	3,
1,	1,	1,	Fernan Martinelli,	2012-02-14 12:48:21,	40,	3,	0,	0,	16,
1,	1,	1,	mhSoft@TD,	2011-10-03 08:46:04,	189,	91,	16,	2,	57,
1,	1,	1,	User507236,	2013-12-14 12:02:06,	20,	2,	0,	0,	13,
1,	1,	1,	ghj2i917@live.com,	2013-12-14 02:37:18,	21,	1,	0,	0,	12,
1,	1,	1,	User87690,	2013-12-13 21:34:04,	20,	1,	0,	0,	12,
1,	1,	1,	Love Baseball,	2013-12-13 18:04:20,	20,	4,	0,	0,	15,
1,	1,	1,	Jeremy David Kroetsch,	2013-12-13 19:44:18,	20,	2,	0,	0,	13,
1,	1,	1,	Wesley Bower,	2013-12-13 04:11:48,	20,	2,	0,	0,	13,
1,	1,	1,	User664880,	2013-12-13 18:56:46,	16,	1,	0,	0,	11,
1,	1,	1,	User986738,	2013-12-13 16:14:29,	20,	1,	0,	0,	12,
1,	1,	1,	Elizabeth Ingalls,	2013-12-13 16:14:26,	20,	1,	0,	0,	12,
1,	1,	1,	Nichelle Wilson,	2013-12-13 16:14:41,	20,	1,	0,	0,	12,
1,	1,	1,	Jude Chastek,	2013-12-13 16:15:12,	20,	1,	0,	0,	12,
1,	1,	1,	Ellyse Swanson,	2013-12-13 16:14:31,	20,	1,	0,	0,	12,
1,	1,	1,	Louise Fouquerel-Skoe,	2013-12-13 16:14:07,	20,	2,	0,	0,	13,
1,	1,	1,	Alex Patruta,	2013-12-13 08:42:33,	20,	2,	0,	0,	13,
1,	1,	1,	Alice Deng,	2013-12-13 06:58:14,	0,	3,	0,	0,	3,
1,	1,	1,	Christian Lui,	2013-12-13 06:52:08,	20,	1,	0,	0,	12,
1,	1,	1,	User760041,	2013-12-13 04:58:17,	20,	1,	0,	0,	12,
1,	1,	1,	User914877,	2013-12-13 04:24:01,	20,	2,	0,	0,	13,
1,	1,	1,	User79491,	2013-12-12 21:40:07,	20,	2,	0,	0,	13,
1,	1,	1,	Zach Hajic,	2013-12-12 20:32:44,	20,	3,	0,	0,	14,
1,	1,	1,	User058915,	2013-12-12 20:33:16,	20,	2,	0,	0,	13,
1,	1,	1,	Oakley Singer,	2013-12-12 19:32:32,	20,	1,	0,	0,	12,
1,	1,	1,	User7572,	2013-12-12 16:02:35,	20,	1,	0,	0,	12,
1,	1,	1,	Zubair Qureshi,	2013-09-06 12:28:29,	20,	2,	0,	0,	13,
1,	1,	1,	Anton  Lyuosev,	2013-08-30 02:47:54,	0,	2,	0,	0,	2,
1,	1,	1,	User08356,	2013-09-03 05:26:21,	0,	1,	0,	0,	1,
1,	1,	1,	User094309,	2013-09-03 00:15:34,	2,	1,	0,	0,	3,
1,	1,	1,	Rubens de Moura,	2013-08-31 11:33:59,	0,	2,	1,	0,	3,
1,	1,	1,	7181570606,	2013-08-25 20:42:43,	0,	2,	0,	0,	2,
1,	1,	1,	User16428,	2013-08-31 04:56:55,	1,	1,	0,	0,	2,
1,	1,	1,	vmaxTouchD,	2013-03-02 22:36:51,	40,	19,	0,	0,	23,
1,	1,	1,	User518947,	2013-08-27 14:15:10,	0,	1,	0,	0,	1,
1,	1,	1,	User535176,	2013-08-26 05:52:01,	23,	1,	1,	0,	13,
1,	1,	1,	Oscar Tellez Hernandez,	2013-08-26 08:35:26,	0,	1,	0,	0,	1,
1,	1,	1,	User99795,	2013-08-25 22:37:01,	0,	1,	0,	0,	1,
1,	1,	1,	JCoppens,	2013-08-05 14:00:17,	118,	14,	0,	0,	30,
1,	1,	1,	User22337,	2013-08-19 14:53:23,	18,	1,	0,	0,	11,
1,	1,	1,	User008189,	2012-12-01 07:46:25,	0,	3,	0,	0,	3,
1,	1,	1,	Turtle74,	2013-08-14 20:16:23,	2,	4,	0,	0,	6,
1,	1,	1,	User789326,	2013-08-16 11:04:07,	53,	5,	0,	0,	19,
1,	1,	1,	Steve Cabral,	2013-08-16 00:17:55,	20,	2,	0,	0,	13,
1,	1,	1,	User85771,	2013-06-21 02:37:47,	100,	45,	0,	0,	32,
1,	1,	1,	PanoDesignA,	2013-06-18 02:36:24,	56,	19,	0,	0,	24,
1,	1,	1,	User08441,	2013-07-19 03:04:02,	45,	13,	0,	0,	23,
1,	1,	1,	User175976,	2013-08-05 20:44:07,	1,	3,	0,	0,	4,
1,	1,	1,	User620659,	2013-07-26 00:04:44,	59,	11,	0,	0,	24,
1,	1,	1,	TouchDane,	2013-06-09 22:16:20,	47,	128,	0,	0,	34,
1,	1,	1,	Alliduss,	2012-12-15 16:05:34,	41,	50,	1,	1,	29,
1,	1,	1,	User809837,	2013-07-23 01:22:25,	2,	2,	0,	0,	4,
1,	1,	1,	User684730,	2013-07-25 10:40:02,	15,	3,	0,	0,	13,
1,	1,	1,	Stranger0,	2013-04-29 04:58:28,	110,	64,	1,	0,	36,
1,	1,	1,	User338565,	2013-06-12 14:11:42,	94,	28,	0,	0,	29,
1,	1,	1,	Cameron HATT,	2013-07-22 15:26:37,	20,	2,	0,	0,	13,
1,	1,	1,	Austin Wilson,	2013-07-22 22:50:08,	0,	3,	0,	0,	3,
1,	1,	1,	Jonathan Sebastian,	2013-05-08 08:33:24,	76,	29,	0,	0,	27,
1,	1,	1,	User859450,	2013-05-03 13:34:47,	84,	31,	0,	0,	29,
1,	1,	1,	Antonius Ricardo,	2013-05-08 07:42:03,	149,	47,	0,	0,	36,
1,	1,	1,	User71613,	2013-05-09 12:39:41,	94,	31,	0,	0,	30,
1,	1,	1,	User70776,	2013-05-03 18:28:59,	67,	26,	0,	0,	26,
1,	1,	1,	User51879,	2013-05-08 08:05:33,	197,	64,	0,	0,	43,
1,	1,	1,	User066004,	2013-05-03 07:40:25,	83,	41,	0,	0,	30,
1,	1,	1,	User585320,	2013-05-03 16:17:46,	84,	40,	0,	0,	30,
1,	1,	1,	User145029,	2013-05-08 08:02:17,	57,	19,	1,	0,	25,
1,	1,	1,	User471642,	2013-07-20 13:27:06,	0,	1,	0,	0,	1,
1,	1,	1,	User119841,	2013-05-08 08:08:19,	90,	32,	0,	0,	30,
1,	1,	1,	Danny Tan,	2013-07-17 00:43:23,	12,	11,	0,	0,	20,
1,	1,	1,	Marcomania,	2013-01-29 08:46:56,	0,	1,	0,	0,	1,
1,	1,	1,	nutella 35,	2013-02-07 02:36:37,	23,	21,	0,	0,	22,
1,	1,	1,	User646449,	2013-07-12 17:13:24,	8,	5,	0,	0,	13,
1,	1,	1,	User54464,	2013-07-06 07:40:49,	1,	1,	0,	0,	2,
1,	1,	1,	User529865,	2013-06-14 08:43:37,	2,	4,	0,	0,	6,
1,	1,	1,	User677161,	2013-07-03 15:42:14,	24,	1,	0,	0,	12,
1,	1,	1,	Rabbitduck,	2013-06-27 22:50:52,	65,	40,	0,	1,	29,
1,	1,	1,	User15195,	2013-03-11 09:08:25,	0,	3,	0,	0,	3,
1,	1,	1,	User221228,	2013-06-28 21:44:52,	2,	1,	0,	0,	3,
1,	1,	1,	User79337,	2013-05-24 03:13:32,	2,	4,	0,	0,	6,
1,	1,	1,	VictorLu,	2012-12-19 03:43:45,	6,	6,	0,	0,	12,
1,	1,	1,	User006375,	2013-06-18 07:33:41,	0,	8,	1,	0,	9,
1,	1,	1,	Zhiyao Lu,	2013-06-15 19:47:20,	0,	1,	0,	0,	1,
1,	1,	1,	Stormy251,	2013-06-14 00:43:05,	21,	7,	0,	0,	18,
1,	1,	1,	Oli Black,	2013-05-24 15:36:33,	63,	14,	1,	0,	26,
1,	1,	1,	Soumya Ranjan,	2013-06-06 19:58:23,	0,	2,	0,	0,	2,
1,	1,	1,	User98359,	2013-06-06 03:55:32,	0,	1,	0,	0,	1,
1,	1,	1,	GibranalNN12,	2013-06-05 10:21:03,	24,	3,	0,	0,	14,
1,	1,	1,	User83649,	2013-05-31 16:37:07,	0,	3,	0,	0,	3,
1,	1,	1,	User487837,	2012-11-27 16:01:42,	0,	4,	0,	0,	4,
1,	1,	1,	User10135,	2013-06-02 03:55:31,	2,	1,	0,	0,	3,
1,	1,	1,	User836839,	2013-06-02 06:16:30,	5,	1,	0,	0,	6,
1,	1,	1,	Seu Mei Fung,	2013-06-02 05:26:21,	0,	1,	0,	0,	1,
1,	1,	1,	Kevin Duong,	2013-06-02 05:20:02,	0,	1,	0,	0,	1,
1,	1,	1,	Jeremy Tran,	2013-06-02 03:55:34,	1,	1,	0,	0,	2,
1,	1,	1,	Lingyee Wong,	2013-06-02 03:55:36,	0,	2,	0,	0,	2,
